命令代码,命令名称,MML Codex,中文显示名称,英文显示名称,标准路径,参数类型,访问权限,原始分组,分析建议分组,原导入动作,删除原因,调整说明
LST DEVICE_INFO,列出 设备基本信息,LTE_S1U_IFNAME,LTE_S1U_IFNAME,LTE S1U IFNAME,Device.DeviceInfo.LTE_S1U_IFNAME,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,LTE_TR069_IFNAME,LTE_TR069_IFNAME,LTE TR069 IFNAME,Device.DeviceInfo.LTE_TR069_IFNAME,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,MME_STATUS,MME_STATUS,MME Status,Device.DeviceInfo.MME_Status,STRING,READ_ONLY,设备信息参数管理,RAN协议栈参数,更新,其他分组已有/不在设备信息范围，从设备信息组删除,MME链路状态映射到RAN协议栈参数
LST DEVICE_INFO,列出 设备基本信息,NET_IFCONFIG_INTERFACE,NET_IFCONFIG_INTERFACE,NET IFCONFIG INTERFACE,Device.DeviceInfo.NET_IFCONFIG_INTERFACE,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,POWER_SPECTRAL_DENSITY,POWER_SPECTRAL_DENSITY,Power Spectral Density,Device.DeviceInfo.PowerSpectralDensity,STRING,READ_WRITE,设备信息参数管理,小区服务参数管理（总体）,更新,其他分组已有/不在设备信息范围，从设备信息组删除,天线/射频字段映射到小区服务物理层参数
LST DEVICE_INFO,列出 设备基本信息,POWER_SPECTRAL_DENSITY1,POWER_SPECTRAL_DENSITY1,Power Spectral Density1,Device.DeviceInfo.PowerSpectralDensity1,STRING,READ_WRITE,设备信息参数管理,小区服务参数管理（总体）,更新,其他分组已有/不在设备信息范围，从设备信息组删除,天线/射频字段映射到小区服务物理层参数
LST DEVICE_INFO,列出 设备基本信息,POWER_SPECTRAL_DENSITY2,POWER_SPECTRAL_DENSITY2,Power Spectral Density2,Device.DeviceInfo.PowerSpectralDensity2,STRING,READ_WRITE,设备信息参数管理,小区服务参数管理（总体）,更新,其他分组已有/不在设备信息范围，从设备信息组删除,天线/射频字段映射到小区服务物理层参数
LST DEVICE_INFO,列出 设备基本信息,POWER_SPECTRAL_DENSITY3,POWER_SPECTRAL_DENSITY3,Power Spectral Density3,Device.DeviceInfo.PowerSpectralDensity3,STRING,READ_WRITE,设备信息参数管理,小区服务参数管理（总体）,更新,其他分组已有/不在设备信息范围，从设备信息组删除,天线/射频字段映射到小区服务物理层参数
LST DEVICE_INFO,列出 设备基本信息,REM_STATUS,REM_STATUS,REM Status,Device.DeviceInfo.REM_Status,STRING,READ_ONLY,设备信息参数管理,跳过,跳过,未匹配标准南向分组，按多余项不导入,未匹配标准南向分组，按多余项不导入
LST DEVICE_INFO,列出 设备基本信息,ROLLBACK_CONTROL,ROLLBACK_CONTROL,ROLLBACK CONTROL,Device.DeviceInfo.ROLLBACK_CONTROL,BOOLEAN,READ_WRITE,设备信息参数管理,软件版本参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向版本/回退字段映射到软件版本参数管理
LST DEVICE_INFO,列出 设备基本信息,ROLLBACK_ENABLE,ROLLBACK_ENABLE,ROLLBACK ENABLE,Device.DeviceInfo.ROLLBACK_ENABLE,BOOLEAN,READ_ONLY,设备信息参数管理,软件版本参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向版本/回退字段映射到软件版本参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG10_GW,ROUTE_CONFIG10_GW,ROUTE CONFIG10 GW,Device.DeviceInfo.ROUTE_CONFIG10_GW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG10_NETADDR,ROUTE_CONFIG10_NETADDR,ROUTE CONFIG10 NETADDR,Device.DeviceInfo.ROUTE_CONFIG10_NETADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG10_NETMASK,ROUTE_CONFIG10_NETMASK,ROUTE CONFIG10 NETMASK,Device.DeviceInfo.ROUTE_CONFIG10_NETMASK,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG10_ONBOOTENB,ROUTE_CONFIG10_ONBOOTENB,ROUTE CONFIG10 ONBOOTENB,Device.DeviceInfo.ROUTE_CONFIG10_ONBOOTENB,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG10_V6_GW,ROUTE_CONFIG10_V6_GW,ROUTE CONFIG10 V6 GW,Device.DeviceInfo.ROUTE_CONFIG10_V6_GW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG10_V6_NETADDR,ROUTE_CONFIG10_V6_NETADDR,ROUTE CONFIG10 V6 NETADDR,Device.DeviceInfo.ROUTE_CONFIG10_V6_NETADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG10_V6_ONBOOT,ROUTE_CONFIG10_V6_ONBOOT,ROUTE CONFIG10 V6 ONBOOT,Device.DeviceInfo.ROUTE_CONFIG10_V6_ONBOOT,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG10_V6_PREFIX,ROUTE_CONFIG10_V6_PREFIX,ROUTE CONFIG10 V6 PREFIX,Device.DeviceInfo.ROUTE_CONFIG10_V6_PREFIX,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG11_GW,ROUTE_CONFIG11_GW,ROUTE CONFIG11 GW,Device.DeviceInfo.ROUTE_CONFIG11_GW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG11_NETADDR,ROUTE_CONFIG11_NETADDR,ROUTE CONFIG11 NETADDR,Device.DeviceInfo.ROUTE_CONFIG11_NETADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG11_NETMASK,ROUTE_CONFIG11_NETMASK,ROUTE CONFIG11 NETMASK,Device.DeviceInfo.ROUTE_CONFIG11_NETMASK,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG11_ONBOOTENB,ROUTE_CONFIG11_ONBOOTENB,ROUTE CONFIG11 ONBOOTENB,Device.DeviceInfo.ROUTE_CONFIG11_ONBOOTENB,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG11_V6_GW,ROUTE_CONFIG11_V6_GW,ROUTE CONFIG11 V6 GW,Device.DeviceInfo.ROUTE_CONFIG11_V6_GW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG11_V6_NETADDR,ROUTE_CONFIG11_V6_NETADDR,ROUTE CONFIG11 V6 NETADDR,Device.DeviceInfo.ROUTE_CONFIG11_V6_NETADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG11_V6_ONBOOT,ROUTE_CONFIG11_V6_ONBOOT,ROUTE CONFIG11 V6 ONBOOT,Device.DeviceInfo.ROUTE_CONFIG11_V6_ONBOOT,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG11_V6_PREFIX,ROUTE_CONFIG11_V6_PREFIX,ROUTE CONFIG11 V6 PREFIX,Device.DeviceInfo.ROUTE_CONFIG11_V6_PREFIX,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG12_GW,ROUTE_CONFIG12_GW,ROUTE CONFIG12 GW,Device.DeviceInfo.ROUTE_CONFIG12_GW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG12_NETADDR,ROUTE_CONFIG12_NETADDR,ROUTE CONFIG12 NETADDR,Device.DeviceInfo.ROUTE_CONFIG12_NETADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG12_NETMASK,ROUTE_CONFIG12_NETMASK,ROUTE CONFIG12 NETMASK,Device.DeviceInfo.ROUTE_CONFIG12_NETMASK,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG12_ONBOOTENB,ROUTE_CONFIG12_ONBOOTENB,ROUTE CONFIG12 ONBOOTENB,Device.DeviceInfo.ROUTE_CONFIG12_ONBOOTENB,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG12_V6_GW,ROUTE_CONFIG12_V6_GW,ROUTE CONFIG12 V6 GW,Device.DeviceInfo.ROUTE_CONFIG12_V6_GW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG12_V6_NETADDR,ROUTE_CONFIG12_V6_NETADDR,ROUTE CONFIG12 V6 NETADDR,Device.DeviceInfo.ROUTE_CONFIG12_V6_NETADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG12_V6_ONBOOT,ROUTE_CONFIG12_V6_ONBOOT,ROUTE CONFIG12 V6 ONBOOT,Device.DeviceInfo.ROUTE_CONFIG12_V6_ONBOOT,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG12_V6_PREFIX,ROUTE_CONFIG12_V6_PREFIX,ROUTE CONFIG12 V6 PREFIX,Device.DeviceInfo.ROUTE_CONFIG12_V6_PREFIX,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG1_GW,ROUTE_CONFIG1_GW,ROUTE CONFIG1 GW,Device.DeviceInfo.ROUTE_CONFIG1_GW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG1_NETADDR,ROUTE_CONFIG1_NETADDR,ROUTE CONFIG1 NETADDR,Device.DeviceInfo.ROUTE_CONFIG1_NETADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG1_NETMASK,ROUTE_CONFIG1_NETMASK,ROUTE CONFIG1 NETMASK,Device.DeviceInfo.ROUTE_CONFIG1_NETMASK,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG1_ONBOOTENB,ROUTE_CONFIG1_ONBOOTENB,ROUTE CONFIG1 ONBOOTENB,Device.DeviceInfo.ROUTE_CONFIG1_ONBOOTENB,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG1_V6_GW,ROUTE_CONFIG1_V6_GW,ROUTE CONFIG1 V6 GW,Device.DeviceInfo.ROUTE_CONFIG1_V6_GW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG1_V6_NETADDR,ROUTE_CONFIG1_V6_NETADDR,ROUTE CONFIG1 V6 NETADDR,Device.DeviceInfo.ROUTE_CONFIG1_V6_NETADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG1_V6_ONBOOT,ROUTE_CONFIG1_V6_ONBOOT,ROUTE CONFIG1 V6 ONBOOT,Device.DeviceInfo.ROUTE_CONFIG1_V6_ONBOOT,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG1_V6_PREFIX,ROUTE_CONFIG1_V6_PREFIX,ROUTE CONFIG1 V6 PREFIX,Device.DeviceInfo.ROUTE_CONFIG1_V6_PREFIX,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG2_GW,ROUTE_CONFIG2_GW,ROUTE CONFIG2 GW,Device.DeviceInfo.ROUTE_CONFIG2_GW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG2_NETADDR,ROUTE_CONFIG2_NETADDR,ROUTE CONFIG2 NETADDR,Device.DeviceInfo.ROUTE_CONFIG2_NETADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG2_NETMASK,ROUTE_CONFIG2_NETMASK,ROUTE CONFIG2 NETMASK,Device.DeviceInfo.ROUTE_CONFIG2_NETMASK,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG2_ONBOOTENB,ROUTE_CONFIG2_ONBOOTENB,ROUTE CONFIG2 ONBOOTENB,Device.DeviceInfo.ROUTE_CONFIG2_ONBOOTENB,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG2_V6_GW,ROUTE_CONFIG2_V6_GW,ROUTE CONFIG2 V6 GW,Device.DeviceInfo.ROUTE_CONFIG2_V6_GW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG2_V6_NETADDR,ROUTE_CONFIG2_V6_NETADDR,ROUTE CONFIG2 V6 NETADDR,Device.DeviceInfo.ROUTE_CONFIG2_V6_NETADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
LST DEVICE_INFO,列出 设备基本信息,ROUTE_CONFIG2_V6_ONBOOT,ROUTE_CONFIG2_V6_ONBOOT,ROUTE CONFIG2 V6 ONBOOT,Device.DeviceInfo.ROUTE_CONFIG2_V6_ONBOOT,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
