standard_path,link_count,command_count,operation_types,chapter_codes,command_codes,group_codes,description
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.UMTS.{i}.PCPICHScramblingCode,2,2,"LST,MOD",SI,LST INTER_RAT_CELL_UMTS; MOD INTER_RAT_CELL_UMTS,chapter:SI,Primary CPICH扰码
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.UMTS.{i}.PCPICHTxPower,2,2,"LST,MOD",SI,LST INTER_RAT_CELL_UMTS; MOD INTER_RAT_CELL_UMTS,chapter:SI,Primary CPICH发射功率
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.UMTS.{i}.PLMNID,2,2,"LST,MOD",SI,LST INTER_RAT_CELL_UMTS; MOD INTER_RAT_CELL_UMTS,chapter:SI,PLMN ID
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.UMTS.{i}.RAC,2,2,"LST,MOD",SI,LST INTER_RAT_CELL_UMTS; MOD INTER_RAT_CELL_UMTS,chapter:SI,RAC
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.UMTS.{i}.RNCID,2,2,"LST,MOD",SI,LST INTER_RAT_CELL_UMTS; MOD INTER_RAT_CELL_UMTS,chapter:SI,RNC ID
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.UMTS.{i}.UARFCNDL,2,2,"LST,MOD",SI,LST INTER_RAT_CELL_UMTS; MOD INTER_RAT_CELL_UMTS,chapter:SI,下行UARFCN
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.UMTS.{i}.UARFCNUL,2,2,"LST,MOD",SI,LST INTER_RAT_CELL_UMTS; MOD INTER_RAT_CELL_UMTS,chapter:SI,上行UARFCN
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.InterRATCell.UMTS.{i}.URA,2,2,"LST,MOD",SI,LST INTER_RAT_CELL_UMTS; MOD INTER_RAT_CELL_UMTS,chapter:SI,URA
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.LTECell.{i}.Blacklisted,2,2,"LST,MOD",SI,LST LTE_CELL; MOD LTE_CELL,chapter:SI,禁止切换标识
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.LTECell.{i}.CID,2,2,"LST,MOD",SI,LST LTE_CELL; MOD LTE_CELL,chapter:SI,邻区CID
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.LTECell.{i}.CIO,2,2,"LST,MOD",SI,LST LTE_CELL; MOD LTE_CELL,chapter:SI,小区独立偏移量
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.LTECell.{i}.EUTRACarrierARFCN,2,2,"LST,MOD",SI,LST LTE_CELL; MOD LTE_CELL,chapter:SI,邻区EARFCN
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.LTECell.{i}.Enable,2,2,"LST,MOD",SI,LST LTE_CELL; MOD LTE_CELL,chapter:SI,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.LTECell.{i}.EnbType,2,2,"LST,MOD",SI,LST LTE_CELL; MOD LTE_CELL,chapter:SI,邻区基站类型
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.LTECell.{i}.NeighCellAddReason,2,2,"LST,MOD",SI,LST LTE_CELL; MOD LTE_CELL,chapter:SI,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.LTECell.{i}.NeighCellTypeContainer,2,2,"LST,MOD",SI,LST LTE_CELL; MOD LTE_CELL,chapter:SI,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.LTECell.{i}.PLMNID,2,2,"LST,MOD",SI,LST LTE_CELL; MOD LTE_CELL,chapter:SI,邻区PLMN ID
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.LTECell.{i}.PhyCellID,2,2,"LST,MOD",SI,LST LTE_CELL; MOD LTE_CELL,chapter:SI,邻区PCI
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.LTECell.{i}.QOffset,2,2,"LST,MOD",SI,LST LTE_CELL; MOD LTE_CELL,chapter:SI,小区特定偏移量
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.LTECell.{i}.RSTxPower,2,2,"LST,MOD",SI,LST LTE_CELL; MOD LTE_CELL,chapter:SI,参考信号发射功率
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.LTECell.{i}.TAC,2,2,"LST,MOD",SI,LST LTE_CELL; MOD LTE_CELL,chapter:SI,邻区TAC
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.LTECell.{i}.X2Flag,2,2,"LST,MOD",SI,LST LTE_CELL; MOD LTE_CELL,chapter:SI,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.LTECell.{i}.X2IP,2,2,"LST,MOD",SI,LST LTE_CELL; MOD LTE_CELL,chapter:SI,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.LTECell.{i}.X2Status,2,2,"LST,MOD",SI,LST LTE_CELL; MOD LTE_CELL,chapter:SI,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.LTECell.{i}.X_COM_TAC,2,2,"LST,MOD",SI,LST LTE_CELL; MOD LTE_CELL,chapter:SI,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.MBSFN.NeighCellConfig,2,2,"LST,MOD",SH,LST PHY_MBSFN; MOD PHY_MBSFN,chapter:SH,邻区配置
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.MBSFN.SFConfigList.{i}.RadioFrameAllocationPeriod,2,2,"LST,MOD",SH,LST SF_CONFIG_LIST; MOD SF_CONFIG_LIST,chapter:SH,无线帧分配周期
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.MBSFN.SFConfigList.{i}.RadioFrameAllocationSize,2,2,"LST,MOD",SH,LST SF_CONFIG_LIST; MOD SF_CONFIG_LIST,chapter:SH,MBSFN连续无线帧数
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.MBSFN.SFConfigList.{i}.RadioframeAllocationOffset,2,2,"LST,MOD",SH,LST SF_CONFIG_LIST; MOD SF_CONFIG_LIST,chapter:SH,无线帧分配偏置
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.MBSFN.SFConfigList.{i}.SubFrameAllocations,2,2,"LST,MOD",SH,LST SF_CONFIG_LIST; MOD SF_CONFIG_LIST,chapter:SH,MBSFN子帧分配样式
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.MBSFN.SFConfigList.{i}.SyncStratumID,2,2,"LST,MOD",SH,LST SF_CONFIG_LIST; MOD SF_CONFIG_LIST,chapter:SH,空口同步等级
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.PDSCH.Pa,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,小区PDSCH采用固定功率分配时的PA取值
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.PDSCH.Pb,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,天线端口信号功率比
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.PRACH.ConfigurationIndex,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,PRACH配置索引
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.PRACH.FreqOffset,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,PRACH频率偏移
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.PRACH.HighSpeedFlag,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,高速状态标识
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.PRACH.RootSequenceIndex,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,逻辑根序列索引
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.PRACH.ZeroCorrelationZoneConfig,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,零相关配置
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.PRS.NumConsecutivePRSSubfames,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,PRS连续子帧数
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.PRS.NumPRSResourceBlocks,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,PRSRB数目
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.PRS.PRSConfigurationIndex,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,PRS配置索引
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.PUCCH.CQIPUCCHResourceIndex,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,CQI报告使用PUCCH资源索引
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.PUCCH.DeltaPUCCHShift,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,PUCCH循环移位间隔
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.PUCCH.K,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,子带CQI报告带宽
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.PUCCH.N1PUCCHAN,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,SPSACK/NACK及SR预留资源数
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.PUCCH.NCSAN,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,PUCCH1/1a/1b预留资源数
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.PUCCH.NRBCQI,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,PUCCH2/2a/2b占用RB数
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.PUSCH.Enable64QAM,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,PUSCH64QAM使能开关
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.PUSCH.HoppingMode,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,PUSCH跳频模式
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.PUSCH.HoppingOffset,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,PUSCH跳频偏置
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.PUSCH.NSB,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,跳频子带个数
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.PaParam.PUCCHPowerCtrlSwitch,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,上行PUCCH闭环功控开关
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.PaParam.PUSCHPowerCtrlSwitch,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,上行PUSCH闭环功控开关
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.SRS.AckNackSRSSimultaneousTransmission,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,SRS/ACK/NACK同时传输标识
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.SRS.SRSBandwidthConfig,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,SRS带宽配置
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.SRS.SRSEnabled,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,SRS使能开关
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.SRS.SRSMaxUpPTS,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,SRSUpPTS带宽重配指示
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.TDDFrame.SpecialSubframePatterns,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,特殊子帧配置
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.TDDFrame.SubFrameAssignment,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,上下行子帧配置
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.ULPowerControl.Alpha,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,部分路损补偿系数
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.ULPowerControl.DeltaMCSEnabled,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,MCS补偿值
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.ULPowerControl.P0NominalPUCCH,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,PUCCH期望功率
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.ULPowerControl.P0NominalPUSCH,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,非持续调度期望功率
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.ULPowerControl.P0NominalPUSCHPersistent,2,2,"LST,MOD",SH,LST RAN_PHY; MOD RAN_PHY,chapter:SH,持续调度期望接收功率
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.DLBandwidth,2,2,"LST,MOD",SF,LST FAP_SERVICE; MOD FAP_SERVICE,chapter:SF,下行带宽
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.EARFCNDL,2,2,"LST,MOD",SF,LST FAP_SERVICE; MOD FAP_SERVICE,chapter:SF,下行EARFCN
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.EARFCNUL,2,2,"LST,MOD",SF,LST FAP_SERVICE; MOD FAP_SERVICE,chapter:SF,上行EARFCN
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.FreqBandIndicator,2,2,"LST,MOD",SF,LST FAP_SERVICE; MOD FAP_SERVICE,chapter:SF,频带指示
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.PBCHPowerOffset,2,2,"LST,MOD",SF,LST FAP_SERVICE; MOD FAP_SERVICE,chapter:SF,PBCH功率偏置
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.PSCHPowerOffset,2,2,"LST,MOD",SF,LST FAP_SERVICE; MOD FAP_SERVICE,chapter:SF,PSCH功率偏置
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.PhyCellID,2,2,"LST,MOD",SF,LST FAP_SERVICE; MOD FAP_SERVICE,chapter:SF,PCI
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.ReferenceSignalPower,2,2,"LST,MOD",SF,LST FAP_SERVICE; MOD FAP_SERVICE,chapter:SF,参考信号功率
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.SSCHPowerOffset,2,2,"LST,MOD",SF,LST FAP_SERVICE; MOD FAP_SERVICE,chapter:SF,SSCH功率偏置
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.ULBandwidth,2,2,"LST,MOD",SF,LST FAP_SERVICE; MOD FAP_SERVICE,chapter:SF,上行带宽
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.UserLabel,2,2,"LST,MOD",SF,LST FAP_SERVICE; MOD FAP_SERVICE,chapter:SF,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RRCTimers.N310,2,2,"LST,MOD",SF,LST FAP_SERVICE; MOD FAP_SERVICE,chapter:SF,T310定时器
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RRCTimers.N311,2,2,"LST,MOD",SF,LST FAP_SERVICE; MOD FAP_SERVICE,chapter:SF,T311定时器
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RRCTimers.T300,2,2,"LST,MOD",SF,LST FAP_SERVICE; MOD FAP_SERVICE,chapter:SF,T300定时器
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RRCTimers.T301,2,2,"LST,MOD",SF,LST FAP_SERVICE; MOD FAP_SERVICE,chapter:SF,T301定时器
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RRCTimers.T302,2,2,"LST,MOD",SF,LST FAP_SERVICE; MOD FAP_SERVICE,chapter:SF,T302定时器
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RRCTimers.T304EUTRA,2,2,"LST,MOD",SF,LST FAP_SERVICE; MOD FAP_SERVICE,chapter:SF,T304(EUTRA)定时器
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RRCTimers.T304IRAT,2,2,"LST,MOD",SF,LST FAP_SERVICE; MOD FAP_SERVICE,chapter:SF,T304(异系统)定时器
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RRCTimers.T310,2,2,"LST,MOD",SF,LST FAP_SERVICE; MOD FAP_SERVICE,chapter:SF,T310定时器
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RRCTimers.T311,2,2,"LST,MOD",SF,LST FAP_SERVICE; MOD FAP_SERVICE,chapter:SF,T311定时器
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RRCTimers.T320,2,2,"LST,MOD",SF,LST FAP_SERVICE; MOD FAP_SERVICE,chapter:SF,T320定时器
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RouteIndexList,2,2,"LST,MOD",SF,LST FAP_SERVICE; MOD FAP_SERVICE,chapter:SF,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RuList,2,2,"LST,MOD",SF,LST FAP_SERVICE; MOD FAP_SERVICE,chapter:SF,
Device.Services.FAPService.{i}.CellConfig.LTE.VoLTE.PdcpInitParam.{i}.RohcEn,2,2,"LST,MOD",SF,LST PDCP_INIT_PARAM; MOD PDCP_INIT_PARAM,chapter:SF,分QCI头压缩功能开关
Device.Services.FAPService.{i}.CellConfig.LTE.VoLTEParam.SPSSwitchQCI1Ul,2,2,"LST,MOD",SF,LST FAP_SERVICE; MOD FAP_SERVICE,chapter:SF,QCI1上行SPS功能开关
Device.Services.FAPService.{i}.CellConfig.SysInfoCtrlParam.MultiBandInfoListSIB1,2,2,"LST,MOD",SF,LST FAP_SERVICE; MOD FAP_SERVICE,chapter:SF,SIB1中多频段指示参数
Device.Services.FAPService.{i}.CellConfig.SysInfoCtrlParam.MultiBandInfoListSIB5,2,2,"LST,MOD",SF,LST FAP_SERVICE; MOD FAP_SERVICE,chapter:SF,SIB5中多频段指示参数
Device.Services.FAPService.{i}.EnableX2,2,2,"LST,MOD",SF,LST FAP_SERVICE; MOD FAP_SERVICE,chapter:SF,
Device.Services.FAPService.{i}.FAPControl.LTE.SelfConfig.SONConfigParam.ANREnable,2,2,"LST,MOD",SK,LST SELF_CONFIG_SON_CONFIG_PARAM; MOD SELF_CONFIG_SON_CONFIG_PARAM,chapter:SK,ANR算法总开关
Device.Services.FAPService.{i}.FAPControl.LTE.SelfConfig.SONConfigParam.ANRGERANEnable,2,2,"LST,MOD",SK,LST SELF_CONFIG_SON_CONFIG_PARAM; MOD SELF_CONFIG_SON_CONFIG_PARAM,chapter:SK,GERAN异系统ANR算法开关
Device.Services.FAPService.{i}.FAPControl.LTE.SelfConfig.SONConfigParam.ANRInterFeqEnable,2,2,"LST,MOD",SK,LST SELF_CONFIG_SON_CONFIG_PARAM; MOD SELF_CONFIG_SON_CONFIG_PARAM,chapter:SK,E-UTRAN异频ANR算法开关
Device.Services.FAPService.{i}.FAPControl.LTE.SelfConfig.SONConfigParam.ANRUTRANEnable,2,2,"LST,MOD",SK,LST SELF_CONFIG_SON_CONFIG_PARAM; MOD SELF_CONFIG_SON_CONFIG_PARAM,chapter:SK,UTRAN异系统ANR算法开关
Device.Services.FAPService.{i}.FAPControl.LTE.SelfConfig.SONConfigParam.ARFCNEnable,2,2,"LST,MOD",SK,LST SELF_CONFIG_SON_CONFIG_PARAM; MOD SELF_CONFIG_SON_CONFIG_PARAM,chapter:SK,频点自配置算法开关
Device.Services.FAPService.{i}.FAPControl.LTE.SelfConfig.SONConfigParam.CandidateARFCNList,2,2,"LST,MOD",SK,LST SELF_CONFIG_SON_CONFIG_PARAM; MOD SELF_CONFIG_SON_CONFIG_PARAM,chapter:SK,候选频点列表
Device.Services.FAPService.{i}.FAPControl.LTE.SelfConfig.SONConfigParam.CandidatePCIList,2,2,"LST,MOD",SK,LST SELF_CONFIG_SON_CONFIG_PARAM; MOD SELF_CONFIG_SON_CONFIG_PARAM,chapter:SK,候选PCI列表
Device.Services.FAPService.{i}.FAPControl.LTE.SelfConfig.SONConfigParam.GERANSnifferChannelList,2,2,"LST,MOD",SK,LST SELF_CONFIG_SON_CONFIG_PARAM; MOD SELF_CONFIG_SON_CONFIG_PARAM,chapter:SK,GERAN侦听频道号列表
Device.Services.FAPService.{i}.FAPControl.LTE.SelfConfig.SONConfigParam.GERANSnifferEnable,2,2,"LST,MOD",SK,LST SELF_CONFIG_SON_CONFIG_PARAM; MOD SELF_CONFIG_SON_CONFIG_PARAM,chapter:SK,GERAN侦听使能
Device.Services.FAPService.{i}.FAPControl.LTE.SelfConfig.SONConfigParam.LTESnifferChannelList,2,2,"LST,MOD",SK,LST SELF_CONFIG_SON_CONFIG_PARAM; MOD SELF_CONFIG_SON_CONFIG_PARAM,chapter:SK,LTE侦听频点列表
Device.Services.FAPService.{i}.FAPControl.LTE.SelfConfig.SONConfigParam.LTESnifferFreqBandList,2,2,"LST,MOD",SK,LST SELF_CONFIG_SON_CONFIG_PARAM; MOD SELF_CONFIG_SON_CONFIG_PARAM,chapter:SK,LTE侦听频段列表
Device.Services.FAPService.{i}.FAPControl.LTE.SelfConfig.SONConfigParam.MROEnable,2,2,"LST,MOD",SK,LST SELF_CONFIG_SON_CONFIG_PARAM; MOD SELF_CONFIG_SON_CONFIG_PARAM,chapter:SK,邻区鲁棒性优化功能开关
Device.Services.FAPService.{i}.FAPControl.LTE.SelfConfig.SONConfigParam.MaxGRANNeighbourCellNum,2,2,"LST,MOD",SK,LST SELF_CONFIG_SON_CONFIG_PARAM; MOD SELF_CONFIG_SON_CONFIG_PARAM,chapter:SK,最大GERAN邻区数
Device.Services.FAPService.{i}.FAPControl.LTE.SelfConfig.SONConfigParam.MaxLTENeighbourCellNum,2,2,"LST,MOD",SK,LST SELF_CONFIG_SON_CONFIG_PARAM; MOD SELF_CONFIG_SON_CONFIG_PARAM,chapter:SK,最大LTE邻区数
Device.Services.FAPService.{i}.FAPControl.LTE.SelfConfig.SONConfigParam.MaxUTRANNeighbourCellNum,2,2,"LST,MOD",SK,LST SELF_CONFIG_SON_CONFIG_PARAM; MOD SELF_CONFIG_SON_CONFIG_PARAM,chapter:SK,最大UTRAN邻区数
Device.Services.FAPService.{i}.FAPControl.LTE.SelfConfig.SONConfigParam.PCIOptEnable,2,2,"LST,MOD",SK,LST SELF_CONFIG_SON_CONFIG_PARAM; MOD SELF_CONFIG_SON_CONFIG_PARAM,chapter:SK,PCI自优化算法开关
Device.Services.FAPService.{i}.FAPControl.LTE.SelfConfig.SONConfigParam.PCIReconfigWaitTime,2,2,"LST,MOD",SK,LST SELF_CONFIG_SON_CONFIG_PARAM; MOD SELF_CONFIG_SON_CONFIG_PARAM,chapter:SK,PCI重配等待定时器
Device.Services.FAPService.{i}.FAPControl.LTE.SelfConfig.SONConfigParam.PowerEnable,2,2,"LST,MOD",SK,LST SELF_CONFIG_SON_CONFIG_PARAM; MOD SELF_CONFIG_SON_CONFIG_PARAM,chapter:SK,功率自配置算法开关
Device.Services.FAPService.{i}.FAPControl.LTE.SelfConfig.SONConfigParam.ReSynCellEnable,2,2,"LST,MOD",SK,LST SELF_CONFIG_SON_CONFIG_PARAM; MOD SELF_CONFIG_SON_CONFIG_PARAM,chapter:SK,重新同步小区使能开关
Device.Services.FAPService.{i}.FAPControl.LTE.SelfConfig.SONConfigParam.SHEnable,2,2,"LST,MOD",SK,LST SELF_CONFIG_SON_CONFIG_PARAM; MOD SELF_CONFIG_SON_CONFIG_PARAM,chapter:SK,自治愈功能开关
Device.Services.FAPService.{i}.FAPControl.LTE.SelfConfig.SONConfigParam.SONSysMode,2,2,"LST,MOD",SK,LST SELF_CONFIG_SON_CONFIG_PARAM; MOD SELF_CONFIG_SON_CONFIG_PARAM,chapter:SK,SON系统模式
Device.Services.FAPService.{i}.FAPControl.LTE.SelfConfig.SONConfigParam.SONWorkMode,2,2,"LST,MOD",SK,LST SELF_CONFIG_SON_CONFIG_PARAM; MOD SELF_CONFIG_SON_CONFIG_PARAM,chapter:SK,SON模式设置
Device.Services.FAPService.{i}.FAPControl.LTE.SelfConfig.SONConfigParam.UTRANSnifferChannelList,2,2,"LST,MOD",SK,LST SELF_CONFIG_SON_CONFIG_PARAM; MOD SELF_CONFIG_SON_CONFIG_PARAM,chapter:SK,UTRAN侦听频道号列表
Device.Services.FAPService.{i}.FAPControl.LTE.SelfConfig.SONConfigParam.UTRANSnifferEnable,2,2,"LST,MOD",SK,LST SELF_CONFIG_SON_CONFIG_PARAM; MOD SELF_CONFIG_SON_CONFIG_PARAM,chapter:SK,UTRAN侦听使能
Device.SoftwareCtrl.AccCard1PpsDelay,2,2,"LST,MOD",SB,LST SOFTWARE_CTRL; MOD SOFTWARE_CTRL,chapter:SB,
Device.SoftwareCtrl.ActivateEnable,2,2,"LST,MOD",SB,LST SOFTWARE_CTRL; MOD SOFTWARE_CTRL,chapter:SB,激活备份版本使能开关
Device.SoftwareCtrl.ActivateTime,2,2,"LST,MOD",SB,LST SOFTWARE_CTRL; MOD SOFTWARE_CTRL,chapter:SB,软件激活时间
Device.SoftwareCtrl.AutoActivateEnable,2,2,"LST,MOD",SB,LST SOFTWARE_CTRL; MOD SOFTWARE_CTRL,chapter:SB,立即激活目标升级版本使能开关
Device.Time.Enable,2,2,"LST,MOD",SN,LST TIME; MOD TIME,chapter:SN,NTP使能开关
Device.Time.LTE_X_COM_NTP_SYNC_INTERVAL,2,2,"LST,MOD",SN,LST TIME; MOD TIME,chapter:SN,
Device.Time.LocalTimeZone,2,2,"LST,MOD",SN,LST TIME; MOD TIME,chapter:SN,本地时区
Device.Time.LocalTimeZoneName,2,2,"LST,MOD",SN,LST TIME; MOD TIME,chapter:SN,
Device.Time.NTPPort1,2,2,"LST,MOD",SN,LST TIME; MOD TIME,chapter:SN,
Device.Time.NTPPort2,2,2,"LST,MOD",SN,LST TIME; MOD TIME,chapter:SN,
Device.Time.NTPPort3,2,2,"LST,MOD",SN,LST TIME; MOD TIME,chapter:SN,
Device.Time.NTPPort4,2,2,"LST,MOD",SN,LST TIME; MOD TIME,chapter:SN,
Device.Time.NTPServer1,2,2,"LST,MOD",SN,LST TIME; MOD TIME,chapter:SN,NTP服务器1
Device.Time.NTPServer2,2,2,"LST,MOD",SN,LST TIME; MOD TIME,chapter:SN,NTP服务器2
Device.Time.NTPServer3,2,2,"LST,MOD",SN,LST TIME; MOD TIME,chapter:SN,NTP服务器3
Device.Time.NTPServer4,2,2,"LST,MOD",SN,LST TIME; MOD TIME,chapter:SN,NTP服务器4
Device.Time.NTPServer5,2,2,"LST,MOD",SN,LST TIME; MOD TIME,chapter:SN,NTP服务器5
